,Tweets,len,ID,Date,Source,Likes,RTs,User Location,Geo,Coordinates
633,"@daviseveriano @lucianagenro @cirogomes @jairbolsonaro @Haddad_Fernando No Brasil houve regime militar e apenas lampejos de ditadura as vias de fato. E os perseguidos pelo regime eram comunistas que queriam implantar um regime ditatorial aqui, e não a população de bem no geral.  Meu pai tá vivo até hoje. Viveu nesse tempo por exemplo.",336,1062887592599961600,2018-11-15 01:58:44,Twitter for Android,0,0,Brazil,,
634,@Rodrigo_Janot E por você declarou apoio a Haddad se eles apóiam a ditadura Cubanas? Você é um facista! Já te identifiquei. Esquerdopatas.,138,1062883947703615489,2018-11-15 01:44:15,Twitter Lite,0,0,Recife,,
635,"Entendeu @gleisi @ManuelaDavila  @Haddad_Fernando  @LulaOficial  @psol50  Bando de filha da puta ,protetores  de ditadura!!!! Imbecis!  Brasil é uma DEMOCRACIA! https://t.co/sH7bKi2nu5",184,1062824046197436418,2018-11-14 21:46:13,Twitter for Android,0,0,Belo Horizonte MG Brazil,,
636,"23:59: vou votar no PT , não pq concordo com o as merdas que o partido fez, PT é um lixo e só tem ladrão, mas vou votar no Haddad para evitar a ditadura  00:00: cadê as provas contra o Lulinha? Lula livre. Lula preso político. Força Lulinha, tudo isso passará. Somos resistência.",279,1062819374506090496,2018-11-14 21:27:39,Twitter for Android,0,0,"São Paulo, Brasil",,
637,@Nero_Soul0504 @Lucaseduardobr0 @CdNLeon @ECLIPSEPT já eu achava que Haddad poderia implantar uma ditadura por causa de seu plano de governo....,144,1062814111984242688,2018-11-14 21:06:45,Twitter Web Client,0,0,,,
638,"@gleisi Bom mesmo seria o Haddad financiar a ditadura Venezuelana, né? THE CRY IS FREE, TALQUEI?",96,1062812329434325009,2018-11-14 20:59:40,Twitter Lite,0,0,"Rio de Janeiro, Brasil",,
639,"@MalenyBR @Clarice_Ris @luizguiprado Galera passava pano era pro Haddad/Lula, de um governo que financiou ditadura com dinheiro dos impostos dos brasileiros",156,1062811137706729473,2018-11-14 20:54:55,Twitter for Android,0,0,,,
640,"Cuba, o país exemplo de democracia para Lula, Haddad, Manu e seus seguidores escancarando a verdade que esquerdista não quer ver.   É a ditadura do bem.",152,1062803059280089091,2018-11-14 20:22:49,Twitter for iPhone,0,0,,,
641,@suchackles @NoahUrrea O plano de governo do Haddad era baseado na ditadura comunista da Venezuela e Cuba. E advinha quantos opositores têm lá? Nenhum. Só existe um partido. E quem tá assinando em baixo? PT. Quem é patrocinador do Foro de SP? PT. Quem é a favor do totalitarismo (FASCISMO)? Foro de SP!,302,1062800080518885376,2018-11-14 20:10:59,Twitter for Android,0,2,"Manaus, Brasil",,
642,"@ManuelaDavila Loucura é pagar 30% só do salário para eles, loucura é não deixar a família deles virem viver com eles , loucura é mandar 70% do nosso dinheiro que deveria ficar com os médicos, para sustentar uma ditadura comunista . Loucura seria o Brasil eleger você e o Haddad. Oiii",284,1062790430482464769,2018-11-14 19:32:38,Twitter for iPhone,0,0,"Espírito Santo, Brasil",,
643,@Haddad_Fernando Você vai defender os Direitos Humanos dos médicos que fazem trabalho escravo para alimentar a ditadura cubana? vai pedir para o governo cubano liberar as famílias dos médicos cubanos e assim esses médicos poderão livremente optar por voltar ou pedir asilo? #trabalhoescravonão,293,1062784955967782913,2018-11-14 19:10:53,Twitter Web Client,0,0,,,
644,"@JGolpixta @mariadorosario @Haddad_Fernando Na sua democracia pessoas altamente qualificada são impedidas de trabalhar? Vai ler Sócrates, Platão e Aristóteles. Depois estará autorizada a falar em democracia. A sua é DITADURA PLENA!",231,1062783957027176449,2018-11-14 19:06:55,Twitter for Android,0,0,"São Paulo, Brasil",,
645,Taí uma avaliação importante. Foi correto o @ptbrasil fazer a campanha ELEIÇÃO SEM LULA É FRAUDE e lançar Haddad? Denunciar a ditadura de toga num momento e comemorar decisões favoráveis noutros? Prenderam @LulaOficial para perpetuar o golpe. Como lidar com os riscos corridos? https://t.co/8RY4bSLCa6,301,1062774654560075782,2018-11-14 18:29:57,Twitter for iPhone,0,0,"Guarapari, Brasil",,
646,"Imagina vc que votou no Lula, Dilma e Haddad, e não tem noção nenhuma que 75% do salário do “mais médicos” voltava pra Cuba para financiar ditadura e exterminar milhares de vidas inocentes. A consciência não pesa?",213,1062754472521125889,2018-11-14 17:09:45,Twitter for iPhone,0,0,Brasil,,
647,"Haddad diz que sou responsável pela campanha mais baixa da história. Logo ele, que é orientado por um presidiário, esconde as cores do partido, finge ser religioso, joga bíblia no lixo, esconde apoio à ditadura venezuelana e espalha um monte de porcaria mentirosa ao meu respeito.",280,1062740771701485568,2018-11-14 16:15:19,Twitter for Android,0,24672,,,
648,"Em entrevista, Haddad não admite que a Venezuela é uma ditadura. Não condena um regime que persegue opositores e mata seu povo de fome. Não reconhece que o PT apoia Maduro e que os governos do partido ajudaram a financiar, com dinheiro público, esse regime. Exemplo de democrata?",279,1062734385731039235,2018-11-14 15:49:56,Twitter for Android,0,2540,"São Gonçalo, Brasil",,
649,- cara kit gay existe! haddad é o pai - lula defende ditadura comunista como podemos ver nos 13 anos de governo petista o brasil eh igual cuba já -sonego tudo que possível e bandido bom é bandido morto -ai e dai que a intenção dele é matar ele nao vai fazer isso nao rsrsrs,273,1062720815303716864,2018-11-14 14:56:01,Twitter for Android,1,0,INFJ-T // INFP-T,,
650,Vergonha alheia de todos os meus amigos que falaram em ditadura do PT querendo comparar a eleição do Haddad com a do bolsonaro,126,1062693485348839429,2018-11-14 13:07:25,Twitter Lite,1,0,"Brasília, Brasil",,
651,"@BlogDoPim Eu tô até assustado, todos sabemos que o Bolsonaro se elegeu prometendo uma ditadura, falando que ia controlar a mídia, que ia manter as empresas estatais como estavam... ah não, esse era o Haddad Kkkkkkk",215,1062691424452382720,2018-11-14 12:59:14,Twitter for Android,0,2,Niterói - RJ,,
652,"@BlogDoPim Eu tô até assustado, todos sabemos que o Bolsonaro se elegeu prometendo uma ditadura, falando que ia controlar a mídia, que ia manter as empresas estatais como estavam... ah não, esse era o Haddad Kkkkkkk",215,1062690849002307584,2018-11-14 12:56:56,Twitter for Android,2,2,Carnaubal Ceará,,
653,estamos prestes a entrar em uma ditadura e tudo que o @ptbrasil fez  foi lançar a candidatura do haddad,103,1062672337437368322,2018-11-14 11:43:23,Twitter Web Client,0,0,fantasea ii the second wave,,
654,"@palmeriodoria Mas o Haddad não assumiu, não entendi. Vermelha é a sua ditadura, bem manchada de sangue. Opa, agora que vi que é jornalista, desculpe.",150,1062671499629355008,2018-11-14 11:40:03,Twitter Web Client,2,0,"Brasília, Brasil",,
655,@mariadorosario @Haddad_Fernando E se ganhar crowdfunding nacional e internacional? Acho que vai sendo hora de pedir socorro às nações com valores humanos. Isso de viver em ditadura cujo poder bélico só dá mesmo para reprimir a população não dá.,245,1062670537992867841,2018-11-14 11:36:14,Twitter Web Client,0,0,Barna,,
656,Essa é a ditadura apoiada por @GuilhermeBoulos @mariadorosario @Haddad_Fernando @dilmabr @LulaOficial mas muitos jornalistas acham super normal não é mesmo @andrizek ? https://t.co/yHRSKeXpNQ,191,1062643408542556160,2018-11-14 09:48:26,Twitter for Android,1,0,República Riograndense,,
657,"A ditadura já começou.O bozo ganhou c/ fake news e agora continua espalhando a onda fascista pelo pais.O professor Fernando Haddad agora é vítima e os próximos seremos nós professores,artistas,jornalistas,qualquer profissão q lute por justiça social,direitos humanos e democracia. https://t.co/Ja0hcrUsno",304,1062588866647994369,2018-11-14 06:11:42,Twitter Lite,0,0,"Rio de Janeiro, Brasil",,
658,@GUERREIRO65 @ForamAvisados @mariadorosario @alanapessoa @Haddad_Fernando Seu doente ... isso ai é a ditadura q a sua esquerda prega ... eu vc nao viu o video do seu ser supremo Lula apoiando isso ai? ... tava enterrado era?... Acorda Múmia!!!,243,1062522741637689344,2018-11-14 01:48:56,Twitter for Android,0,0,"Henrique Jorge, Fortaleza",,
659,"@AlonsoFreireA @ForamAvisados @mariadorosario @alanapessoa @Haddad_Fernando Aí não é esquerda porra, é ditadura. Logo, subentende que ditadura vem da direita igual ao do Fuhrer que é o Bolsonaro.",195,1062520498087714818,2018-11-14 01:40:02,Twitter for Android,2,0,,,
660,"ziraldo fazia charges criticando a ditadura, é o criador de personagens que marcaram toda uma geração, fez vídeo DO HOSPITAL SE RECUPERANDO DE UM AVC pedindo votos pro haddad pela nossa democracia, e vocês ficam aí babando ovo do escroto do silvio santos.",255,1062501181744992257,2018-11-14 00:23:16,Twitter for Android,0,1,kalokairi,,
661,"Haddad diz que sou responsável pela campanha mais baixa da história. Logo ele, que é orientado por um presidiário, esconde as cores do partido, finge ser religioso, joga bíblia no lixo, esconde apoio à ditadura venezuelana e espalha um monte de porcaria mentirosa ao meu respeito.",280,1062480563196608512,2018-11-13 23:01:20,Twitter for iPhone,0,24672,"São José dos Pinhais, Brasil",,
662,"@Sosdrak @PedroCobo12 @depPedroruas @ozirismg Como eu disse, não precisava o Ciro declarar voto ao Haddad, mas que combatesse o Bolsoline com o mesmo vigor que fez no início, só isso. Como provavelmente o Brizola faria, não admitiria um filhote de ditadura que ama o Ustra e quer mudar nosso passado e destruir o Br.",316,1062460192124792835,2018-11-13 21:40:24,Twitter for iPhone,1,0,"Curitiba, Brasil",,
663,"Haddad fechando conchavos para quitar as dívidas de campanha, tipo prometendo porto em alguma ditadura africana ou acertando compras de ""novos"" caças angolanos ""ultra modernos"". Dilma assumiria a presidência da Ultragaz ""pra baixar o gás"" na marra como fez com a gasolina.",272,1062417961611415552,2018-11-13 18:52:35,Twitter for Android,0,0,,,
664,"É ditadura, perseguição que fala,  né?  Canalhas!! Instituição de ensino pode perder apoio de empresários se Fernando Haddad voltar a ser professor https://t.co/mYJpoMPqF2 via @BandNews FM",188,1062409757003300866,2018-11-13 18:19:59,Twitter Lite,0,1,Bahia - Brasil,,
665,@zehdeabreu o pt quer empurrar um 5°mandato no rabo do brasileiro que quer alternância de poder. E o culpado de Bozo presidente é Ciro? 5° mandato=ditadura. A voz do povo fala mais alto. Ceará mais de 6.5 mi de eleitores e la Haddad teve mais 70%dos votos. A transferência de Ciro Haddad foi,291,1062409208317075457,2018-11-13 18:17:48,Twitter for Android,0,0,,,
666,"ziraldo fazia charges criticando a ditadura, é o criador de personagens que marcaram toda uma geração, fez vídeo DO HOSPITAL SE RECUPERANDO DE UM AVC pedindo votos pro haddad pela nossa democracia, e vocês ficam aí babando ovo do escroto do silvio santos.",255,1062396985121091585,2018-11-13 17:29:14,Twitter for iPhone,3,1,,,
667,"Mano eu sonhei q eu era um bicho que tava tentando sobreviver a ditadura, q o haddad era meu tio e me deu um tapete do comunismo  OQ A POLÍTICA ESTÁ FAZENDO C MEU SONOOOO",170,1062379874927759360,2018-11-13 16:21:14,Twitter Web Client,0,1,"Fortaleza, Brasil",,
668,"É ditadura, perseguição que fala,  né?  Canalhas!! Instituição de ensino pode perder apoio de empresários se Fernando Haddad voltar a ser professor https://t.co/mYJpoMPqF2 via @BandNews FM",188,1062377578151981061,2018-11-13 16:12:07,Twitter for Android,0,1,"P ALEGRE,ARROIO DO SAL,TORRES",,
669,@delucca @Falomes29527465 Lula e o melhor Presidente da história desse país. Haddad junto c Manu seria o melhor progresso social que esse país teria. Esse retrocesso chamado Bolsonaro junto c sua turma foi 2 segunda tragédia que nosso país já teve depois da ditadura.  Só não vê quem não que.,292,1062366617005449216,2018-11-13 15:28:33,Twitter for Android,5,0,"Nova Iguaçu, Brasil",,
670,"@Haddad_Fernando Pelo contrário, com a vitória do partido das trevas iria ser o fim da República e da democracia.  Não vamos mais ter comunismo. Não vamos mais ter ditadura. Não vamos mais ter opressão. Não vamos mais ter terrorismo. Não vamos virar uma Venezuela.",264,1062320567708254210,2018-11-13 12:25:34,Twitter for Android,0,0,,,
671,"@fabi_gonzalez @AnaPassosOf @guskatikof @camposmello @ViniciusN1kolod Tem nos jornais:Amelia,cruelmente torturada na ditadura como assassina de militares,haddad pedofilo(dia 28/10!!!),desmentido no dia pelos pais da menina. O problema é que vc não ""conserta""as fake news pois elas são sempre mais instigantes que os desmentidos.",328,1062318896437436417,2018-11-13 12:18:56,Twitter Lite,7,0,,,
672,"@JanaCMo @ManuelaDavila Isso tudo pelo fato do SBT colocar a vinheta da época da ditadura. Agora ele vai ser tratado como crapula, vindo de Manuela vice de Haddad, esse vídeo é suspeito. Flash de vídeos distorce totalmente a conversa.",234,1062302965657149441,2018-11-13 11:15:38,Twitter for Android,1,0,"Campinas, Brasil",,
673,#LulaÉHaddadÉLula #OBrasilFelizDeNovo #LulaLivre #LulaInocente #Lulapresopolítico da ditadura neofascista do GOLPE midiático jurídico político partidário... https://t.co/qFyPlXAPs2,180,1062279464988696576,2018-11-13 09:42:15,Facebook,0,0,Rio de Janeiro/Brasil,,
674,"Haddad diz que sou responsável pela campanha mais baixa da história. Logo ele, que é orientado por um presidiário, esconde as cores do partido, finge ser religioso, joga bíblia no lixo, esconde apoio à ditadura venezuelana e espalha um monte de porcaria mentirosa ao meu respeito.",280,1062154439438536708,2018-11-13 01:25:26,Twitter for Android,0,24672,Manaus,,
675,"@VithorRT Bolsonaro ( não tem um processo de Corrupção, 7 anos de mandato ou seja experiência política, trabalhou no exército, é o único que defende o regime militar que nunca foi Ditadura )  Haddad ( Ministro da educação de Lula , Sua rotina era ir no presídio ver seu chefe )",277,1062148786133389313,2018-11-13 01:02:59,Twitter for Android,0,0,Bahia,,
676,"Nego acredita no plano comunista do pt, na mamadeiroca do Haddad, no escola sem partido, nazismo de esquerda, kit gay, que a ditadura foi boa, defende torturador. Mas relaxem a decepção da família sou eu :).",207,1062142600365379590,2018-11-13 00:38:24,Twitter for Android,3,0,,,
677,"Como é ser resistência na Venezuela: procurar comida, protestar contra o governo sob ameaça de morte e repressão, arrumar um jeito de fugir do país  Como é ser resistência na ditadura imaginária do Brasil: doar dinheiro pro Haddad, mestre em economia, pagar as contas da campanha",279,1062134953918504962,2018-11-13 00:08:01,Twitter Web Client,0,15,,,
678,"@ydianaduarte A SIC já falou para seus telespectadores que o PT, de Lula, Dilma e Haddad financiou a ditadura na  Venezuela, Cuba e outras cinco? Que o PT se reuniu até com as FARC no Foro de São Paulo? E que Lula já disse admirar Hitler?  Militância não é jornalismo!",268,1062104091973820416,2018-11-12 22:05:23,Twitter for Android,1,0,,,
679,"@SICNoticias Que comparação mais bizarra! Por que vocês fingem não saber que o PT de Lula, Dilma e Haddad financiou a ditadura de Maduro, de Cuba e outras cinco pelo mundo? ""Fascista""? Para um governo que quer armar a população e diminuir o poder do Estado? Vocês são burros ou tingidos?",287,1062085072998854661,2018-11-12 20:49:48,Twitter for Android,1,0,,,
680,"O mano que não sacou colé do Pink Money, anulou pois, não queria votar no Haddad, acredita nas instituições, estas são fortes... excluído a fala de um juiz aí sobre a DITADURA e os “que feio!! não faça mais isso” do Judiciário pro bolsa jr e pro Judge Sergio!",259,1062026718389723136,2018-11-12 16:57:55,Twitter Lite,0,0,Brasil,,
681,"Haddad diz que sou responsável pela campanha mais baixa da história. Logo ele, que é orientado por um presidiário, esconde as cores do partido, finge ser religioso, joga bíblia no lixo, esconde apoio à ditadura venezuelana e espalha um monte de porcaria mentirosa ao meu respeito.",280,1062023348169965568,2018-11-12 16:44:32,Twitter for Android,0,24672,"Pedreira, Belém",,
682,"@thiagomacedop @Vinny1900 @Marcia_silbre @DucicleaSoares @jairbolsonaro Se o problema do PT fosse só corrupção amigo, Haddad era Eleito, e muito mais que corrupção,além de financiar ditadura pelo mundo e pregar o comunismo fundido com uma espécie de novo nazismo pregando ideologias de partido sem amor a pátria  !",314,1062022899249373184,2018-11-12 16:42:45,Twitter Lite,0,0,,,
